task_id,timestamp,task_type,amount,deadline_hours,is_recurring,time_of_day,day_of_week,intervention_label,_generating_rule
synth_01660,2026-03-25T22:00:00,bill_payment,233.68,61.0,0,22,6,0,low_amount
synth_01661,2026-03-25T20:00:00,bill_payment,302.15,24.0,0,20,3,0,low_amount
synth_01662,2026-03-25T18:00:00,appointment,0.0,51.6,0,18,5,0,non_financial_low_risk
synth_01663,2026-03-25T04:00:00,paperwork,0.0,35.8,0,4,5,0,non_financial_low_risk
synth_01664,2026-03-25T19:00:00,reminder,0.0,20.5,0,19,6,0,non_financial_low_risk
synth_01665,2026-03-25T21:00:00,bill_payment,327.04,4.9,1,21,3,1,deadline_override
synth_01666,2026-03-25T12:00:00,bill_payment,276.88,102.1,0,12,6,0,low_amount
synth_01667,2026-03-25T08:00:00,reminder,0.0,3.1,0,8,0,1,non_financial_low_risk
synth_01668,2026-03-25T11:00:00,paperwork,0.0,28.0,0,11,4,0,non_financial_low_risk
synth_01669,2026-03-25T20:00:00,bill_payment,74.49,28.7,1,20,4,0,recurring_suppressed
synth_01670,2026-03-25T13:00:00,bill_payment,140.85,12.3,0,13,6,0,low_amount
synth_01671,2026-03-25T00:00:00,paperwork,0.0,4.3,0,0,5,0,non_financial_low_risk
synth_01672,2026-03-25T23:00:00,bill_payment,384.16,20.0,0,23,5,0,low_amount
synth_01673,2026-03-25T02:00:00,bill_payment,148.78,110.4,0,2,3,0,low_amount
synth_01674,2026-03-25T19:00:00,bill_payment,317.14,6.0,1,19,4,1,deadline_override
synth_01675,2026-03-25T09:00:00,bill_payment,30.53,3.4,0,9,0,1,deadline_override
synth_01676,2026-03-25T17:00:00,bill_payment,161.78,18.0,0,17,5,0,low_amount
synth_01677,2026-03-25T08:00:00,appointment,0.0,132.6,0,8,5,1,non_financial_low_risk
synth_01678,2026-03-25T17:00:00,bill_payment,75.33,69.5,1,17,6,0,recurring_suppressed
synth_01679,2026-03-25T01:00:00,reminder,0.0,52.3,0,1,1,0,non_financial_low_risk
synth_01680,2026-03-26T19:00:00,paperwork,0.0,39.8,0,19,5,0,non_financial_low_risk
synth_01681,2026-03-26T02:00:00,paperwork,0.0,20.4,0,2,3,0,non_financial_low_risk
synth_01682,2026-03-26T17:00:00,appointment,0.0,4.0,0,17,3,0,non_financial_low_risk
synth_01683,2026-03-26T07:00:00,bill_payment,154.63,27.1,0,7,0,0,low_amount
synth_01684,2026-03-26T21:00:00,bill_payment,287.61,45.0,0,21,5,1,low_amount
synth_01685,2026-03-26T12:00:00,appointment,0.0,23.5,0,12,5,0,non_financial_low_risk
synth_01686,2026-03-26T03:00:00,paperwork,0.0,38.3,0,3,3,0,non_financial_low_risk
synth_01687,2026-03-26T11:00:00,appointment,0.0,112.3,0,11,1,0,non_financial_low_risk
synth_01688,2026-03-26T02:00:00,reminder,0.0,13.1,0,2,4,1,non_financial_low_risk
synth_01689,2026-03-26T00:00:00,bill_payment,1770.41,36.9,1,0,6,1,high_amount
synth_01690,2026-03-26T04:00:00,paperwork,0.0,3.8,0,4,3,0,non_financial_low_risk
synth_01691,2026-03-26T19:00:00,bill_payment,65.18,13.4,1,19,3,0,recurring_suppressed
synth_01692,2026-03-26T23:00:00,bill_payment,51.16,37.7,0,23,6,0,low_amount
synth_01693,2026-03-26T22:00:00,reminder,0.0,11.9,0,22,2,0,non_financial_low_risk
synth_01694,2026-03-26T20:00:00,paperwork,0.0,16.6,0,20,1,0,non_financial_low_risk
synth_01695,2026-03-26T22:00:00,bill_payment,314.69,2.7,0,22,4,1,deadline_override
synth_01696,2026-03-26T23:00:00,bill_payment,157.12,38.6,1,23,6,0,recurring_suppressed
synth_01697,2026-03-26T00:00:00,bill_payment,60.76,69.3,0,0,3,0,low_amount
synth_01698,2026-03-26T19:00:00,bill_payment,188.3,161.0,1,19,3,0,recurring_suppressed
synth_01699,2026-03-26T01:00:00,reminder,0.0,23.3,0,1,1,0,non_financial_low_risk
synth_01700,2026-03-27T11:00:00,bill_payment,129.38,17.5,0,11,0,0,low_amount
synth_01701,2026-03-27T08:00:00,paperwork,0.0,19.7,0,8,6,0,non_financial_low_risk
synth_01702,2026-03-27T01:00:00,bill_payment,819.09,73.3,0,1,6,1,high_amount
synth_01703,2026-03-27T14:00:00,bill_payment,542.83,93.9,0,14,3,0,low_amount
synth_01704,2026-03-27T05:00:00,appointment,0.0,35.1,0,5,3,0,non_financial_low_risk
synth_01705,2026-03-27T00:00:00,reminder,0.0,13.1,0,0,2,0,non_financial_low_risk
synth_01706,2026-03-27T07:00:00,reminder,0.0,4.3,0,7,6,0,non_financial_low_risk
synth_01707,2026-03-27T20:00:00,bill_payment,88.47,21.5,0,20,6,0,low_amount
synth_01708,2026-03-27T14:00:00,bill_payment,50.69,86.8,0,14,3,1,low_amount
synth_01709,2026-03-27T13:00:00,bill_payment,38.0,48.7,0,13,0,0,low_amount
synth_01710,2026-03-27T08:00:00,bill_payment,788.7,147.1,0,8,6,0,low_amount
synth_01711,2026-03-27T20:00:00,bill_payment,146.59,9.2,0,20,0,0,low_amount
synth_01712,2026-03-27T16:00:00,appointment,0.0,9.8,0,16,6,0,non_financial_low_risk
synth_01713,2026-03-27T08:00:00,bill_payment,169.11,145.5,0,8,0,0,low_amount
synth_01714,2026-03-27T22:00:00,reminder,0.0,20.9,0,22,0,0,non_financial_low_risk
synth_01715,2026-03-27T10:00:00,bill_payment,35.39,34.3,1,10,4,0,recurring_suppressed
synth_01716,2026-03-27T20:00:00,paperwork,0.0,25.8,0,20,3,0,non_financial_low_risk
synth_01717,2026-03-27T20:00:00,bill_payment,31.65,19.6,0,20,2,0,low_amount
synth_01718,2026-03-27T05:00:00,reminder,0.0,46.7,0,5,2,1,non_financial_low_risk
synth_01719,2026-03-27T00:00:00,reminder,0.0,116.6,0,0,0,0,non_financial_low_risk
synth_01720,2026-03-28T23:00:00,paperwork,0.0,34.3,0,23,4,0,non_financial_low_risk
synth_01721,2026-03-28T12:00:00,paperwork,0.0,135.0,0,12,6,0,non_financial_low_risk
synth_01722,2026-03-28T20:00:00,appointment,0.0,7.8,0,20,0,0,non_financial_low_risk
synth_01723,2026-03-28T18:00:00,reminder,0.0,233.7,0,18,4,0,non_financial_low_risk
synth_01724,2026-03-28T17:00:00,appointment,0.0,63.6,0,17,5,0,non_financial_low_risk
synth_01725,2026-03-28T19:00:00,reminder,0.0,76.8,0,19,3,0,non_financial_low_risk
synth_01726,2026-03-28T06:00:00,appointment,0.0,18.3,0,6,6,0,non_financial_low_risk
synth_01727,2026-03-28T11:00:00,reminder,0.0,19.1,0,11,1,0,non_financial_low_risk
synth_01728,2026-03-28T07:00:00,paperwork,0.0,5.9,0,7,3,0,non_financial_low_risk
synth_01729,2026-03-28T11:00:00,reminder,0.0,21.6,0,11,4,0,non_financial_low_risk
synth_01730,2026-03-28T19:00:00,reminder,0.0,50.9,0,19,1,0,non_financial_low_risk
synth_01731,2026-03-28T13:00:00,bill_payment,315.9,6.4,0,13,5,0,low_amount
synth_01732,2026-03-28T13:00:00,bill_payment,78.7,18.1,1,13,4,0,recurring_suppressed
synth_01733,2026-03-28T06:00:00,appointment,0.0,48.1,0,6,1,0,non_financial_low_risk
synth_01734,2026-03-28T23:00:00,bill_payment,56.18,38.8,0,23,0,0,low_amount
synth_01735,2026-03-28T16:00:00,bill_payment,97.76,220.7,1,16,3,0,recurring_suppressed
synth_01736,2026-03-28T10:00:00,bill_payment,97.9,59.7,1,10,4,0,recurring_suppressed
synth_01737,2026-03-28T13:00:00,bill_payment,233.38,121.7,0,13,5,0,low_amount
synth_01738,2026-03-28T15:00:00,paperwork,0.0,16.4,0,15,5,0,non_financial_low_risk
synth_01739,2026-03-28T12:00:00,bill_payment,931.43,22.2,0,12,2,1,high_amount
synth_01740,2026-03-29T03:00:00,appointment,0.0,42.6,0,3,1,0,non_financial_low_risk
synth_01741,2026-03-29T13:00:00,bill_payment,482.23,41.6,0,13,2,0,low_amount
synth_01742,2026-03-29T23:00:00,bill_payment,73.09,80.7,0,23,1,0,low_amount
synth_01743,2026-03-29T09:00:00,bill_payment,421.89,20.5,1,9,2,0,recurring_suppressed
synth_01744,2026-03-29T08:00:00,bill_payment,46.87,5.4,1,8,1,1,deadline_override
synth_01745,2026-03-29T05:00:00,appointment,0.0,34.1,0,5,0,0,non_financial_low_risk
synth_01746,2026-03-29T00:00:00,bill_payment,731.67,10.4,0,0,2,0,low_amount
synth_01747,2026-03-29T23:00:00,reminder,0.0,40.6,0,23,3,0,non_financial_low_risk
synth_01748,2026-03-29T03:00:00,paperwork,0.0,16.8,0,3,5,0,non_financial_low_risk
synth_01749,2026-03-29T13:00:00,paperwork,0.0,28.2,0,13,3,0,non_financial_low_risk
synth_01750,2026-03-29T23:00:00,reminder,0.0,238.7,0,23,5,0,non_financial_low_risk
synth_01751,2026-03-29T20:00:00,bill_payment,280.8,34.0,1,20,5,0,recurring_suppressed
synth_01752,2026-03-29T10:00:00,paperwork,0.0,58.9,0,10,0,0,non_financial_low_risk
synth_01753,2026-03-29T10:00:00,reminder,0.0,75.9,0,10,1,0,non_financial_low_risk
synth_01754,2026-03-29T01:00:00,appointment,0.0,100.8,0,1,5,0,non_financial_low_risk
synth_01755,2026-03-29T15:00:00,bill_payment,530.64,11.9,1,15,1,0,recurring_suppressed
synth_01756,2026-03-29T16:00:00,bill_payment,147.36,48.3,1,16,6,0,recurring_suppressed
synth_01757,2026-03-29T01:00:00,bill_payment,116.35,45.3,0,1,3,0,low_amount
synth_01758,2026-03-29T07:00:00,appointment,0.0,47.9,0,7,5,0,non_financial_low_risk
synth_01759,2026-03-29T09:00:00,appointment,0.0,148.1,0,9,6,0,non_financial_low_risk
synth_01760,2026-03-30T15:00:00,bill_payment,129.19,23.9,0,15,2,0,low_amount
synth_01761,2026-03-30T10:00:00,bill_payment,55.92,5.9,0,10,5,1,deadline_override
synth_01762,2026-03-30T15:00:00,appointment,0.0,58.6,0,15,6,0,non_financial_low_risk
synth_01763,2026-03-30T07:00:00,appointment,0.0,25.5,0,7,0,0,non_financial_low_risk
synth_01764,2026-03-30T13:00:00,appointment,0.0,105.9,0,13,0,0,non_financial_low_risk
synth_01765,2026-03-30T08:00:00,bill_payment,260.05,79.5,0,8,0,0,low_amount
synth_01766,2026-03-30T01:00:00,paperwork,0.0,19.9,0,1,2,0,non_financial_low_risk
synth_01767,2026-03-30T19:00:00,bill_payment,683.82,72.6,1,19,4,0,recurring_suppressed
synth_01768,2026-03-30T23:00:00,appointment,0.0,1.0,0,23,0,1,non_financial_but_imminent
synth_01769,2026-03-30T11:00:00,bill_payment,457.72,51.1,0,11,4,0,low_amount
synth_01770,2026-03-30T11:00:00,bill_payment,239.9,12.5,0,11,2,0,low_amount
synth_01771,2026-03-30T00:00:00,appointment,0.0,13.7,0,0,0,0,non_financial_low_risk
synth_01772,2026-03-30T16:00:00,paperwork,0.0,35.9,0,16,3,0,non_financial_low_risk
synth_01773,2026-03-30T12:00:00,bill_payment,328.94,1.6,0,12,5,1,deadline_override
synth_01774,2026-03-30T02:00:00,paperwork,0.0,100.4,0,2,0,0,non_financial_low_risk
synth_01775,2026-03-30T13:00:00,paperwork,0.0,69.0,0,13,0,1,non_financial_low_risk
synth_01776,2026-03-30T04:00:00,paperwork,0.0,44.6,0,4,0,0,non_financial_low_risk
synth_01777,2026-03-30T19:00:00,paperwork,0.0,10.4,0,19,6,0,non_financial_low_risk
synth_01778,2026-03-30T08:00:00,bill_payment,152.0,15.4,1,8,5,0,recurring_suppressed
synth_01779,2026-03-30T09:00:00,bill_payment,125.09,25.0,1,9,5,0,recurring_suppressed
synth_01780,2026-03-31T17:00:00,bill_payment,24.26,24.0,0,17,5,0,low_amount
synth_01781,2026-03-31T18:00:00,bill_payment,657.18,12.7,0,18,0,0,low_amount
synth_01782,2026-03-31T07:00:00,bill_payment,59.2,96.1,0,7,0,0,low_amount
synth_01783,2026-03-31T23:00:00,appointment,0.0,30.8,0,23,6,0,non_financial_low_risk
synth_01784,2026-03-31T04:00:00,bill_payment,291.39,17.9,0,4,0,0,low_amount
synth_01785,2026-03-31T00:00:00,appointment,0.0,25.0,0,0,2,0,non_financial_low_risk
synth_01786,2026-03-31T17:00:00,paperwork,0.0,76.0,0,17,3,0,non_financial_low_risk
synth_01787,2026-03-31T22:00:00,appointment,0.0,18.6,0,22,3,0,non_financial_low_risk
synth_01788,2026-03-31T02:00:00,reminder,0.0,236.5,0,2,0,0,non_financial_low_risk
synth_01789,2026-03-31T03:00:00,bill_payment,154.91,10.6,0,3,0,0,low_amount
synth_01790,2026-03-31T16:00:00,appointment,0.0,47.2,0,16,3,0,non_financial_low_risk
synth_01791,2026-03-31T00:00:00,reminder,0.0,26.0,0,0,2,0,non_financial_low_risk
synth_01792,2026-03-31T21:00:00,reminder,0.0,61.1,0,21,2,0,non_financial_low_risk
synth_01793,2026-03-31T20:00:00,appointment,0.0,22.3,0,20,1,0,non_financial_low_risk
synth_01794,2026-03-31T19:00:00,appointment,0.0,11.0,0,19,5,0,non_financial_low_risk
synth_01795,2026-03-31T06:00:00,appointment,0.0,30.7,0,6,2,0,non_financial_low_risk
synth_01796,2026-03-31T04:00:00,paperwork,0.0,91.8,0,4,1,0,non_financial_low_risk
synth_01797,2026-03-31T13:00:00,paperwork,0.0,0.5,0,13,1,1,non_financial_but_imminent
synth_01798,2026-03-31T17:00:00,bill_payment,548.93,10.0,0,17,3,0,low_amount
synth_01799,2026-03-31T07:00:00,bill_payment,138.37,20.7,0,7,2,0,low_amount
synth_01800,2026-04-01T13:00:00,reminder,0.0,15.4,0,13,4,0,non_financial_low_risk
synth_01801,2026-04-01T03:00:00,bill_payment,204.75,10.9,0,3,5,0,low_amount
synth_01802,2026-04-01T12:00:00,bill_payment,170.3,35.5,0,12,2,0,low_amount
synth_01803,2026-04-01T23:00:00,reminder,0.0,44.6,0,23,6,0,non_financial_low_risk
synth_01804,2026-04-01T00:00:00,reminder,0.0,11.3,0,0,6,0,non_financial_low_risk
synth_01805,2026-04-01T00:00:00,bill_payment,1218.06,7.4,0,0,2,1,high_amount
synth_01806,2026-04-01T14:00:00,reminder,0.0,7.1,0,14,3,0,non_financial_low_risk
synth_01807,2026-04-01T12:00:00,bill_payment,148.53,39.4,0,12,5,0,low_amount
synth_01808,2026-04-01T05:00:00,bill_payment,162.13,103.1,0,5,5,0,low_amount
synth_01809,2026-04-01T17:00:00,paperwork,0.0,87.9,0,17,3,0,non_financial_low_risk
synth_01810,2026-04-01T17:00:00,paperwork,0.0,55.5,0,17,3,0,non_financial_low_risk
synth_01811,2026-04-01T06:00:00,bill_payment,324.15,26.5,0,6,3,0,low_amount
synth_01812,2026-04-01T06:00:00,reminder,0.0,258.7,0,6,3,0,non_financial_low_risk
synth_01813,2026-04-01T16:00:00,bill_payment,189.08,116.1,0,16,0,0,low_amount
synth_01814,2026-04-01T08:00:00,bill_payment,65.71,2.2,0,8,2,1,deadline_override
synth_01815,2026-04-01T22:00:00,reminder,0.0,83.2,0,22,3,0,non_financial_low_risk
synth_01816,2026-04-01T15:00:00,appointment,0.0,32.3,0,15,5,0,non_financial_low_risk
synth_01817,2026-04-01T01:00:00,paperwork,0.0,79.1,0,1,2,1,non_financial_low_risk
synth_01818,2026-04-01T23:00:00,reminder,0.0,8.0,0,23,1,0,non_financial_low_risk
synth_01819,2026-04-01T01:00:00,bill_payment,55.46,2.8,0,1,2,1,deadline_override
synth_01820,2026-04-02T06:00:00,appointment,0.0,196.7,0,6,5,0,non_financial_low_risk
synth_01821,2026-04-02T11:00:00,bill_payment,45.09,113.4,0,11,4,1,low_amount
synth_01822,2026-04-02T21:00:00,appointment,0.0,25.8,0,21,5,0,non_financial_low_risk
synth_01823,2026-04-02T01:00:00,bill_payment,264.65,14.9,1,1,2,0,recurring_suppressed
synth_01824,2026-04-02T20:00:00,appointment,0.0,25.3,0,20,5,0,non_financial_low_risk
synth_01825,2026-04-02T17:00:00,reminder,0.0,17.9,0,17,2,0,non_financial_low_risk
synth_01826,2026-04-02T02:00:00,appointment,0.0,86.8,0,2,4,0,non_financial_low_risk
synth_01827,2026-04-02T20:00:00,bill_payment,389.52,4.3,0,20,0,1,deadline_override
synth_01828,2026-04-02T11:00:00,paperwork,0.0,11.8,0,11,3,0,non_financial_low_risk
synth_01829,2026-04-02T21:00:00,paperwork,0.0,13.6,0,21,5,0,non_financial_low_risk
synth_01830,2026-04-02T23:00:00,reminder,0.0,66.0,0,23,1,0,non_financial_low_risk
synth_01831,2026-04-02T06:00:00,bill_payment,85.01,40.0,0,6,2,0,low_amount
synth_01832,2026-04-02T18:00:00,bill_payment,41.28,14.7,0,18,2,0,low_amount
synth_01833,2026-04-02T20:00:00,appointment,0.0,28.7,0,20,5,0,non_financial_low_risk
synth_01834,2026-04-02T22:00:00,bill_payment,414.97,37.1,1,22,3,0,recurring_suppressed
synth_01835,2026-04-02T06:00:00,paperwork,0.0,76.4,0,6,2,0,non_financial_low_risk
synth_01836,2026-04-02T08:00:00,appointment,0.0,85.0,0,8,0,0,non_financial_low_risk
synth_01837,2026-04-02T20:00:00,bill_payment,72.29,122.4,0,20,1,0,low_amount
synth_01838,2026-04-02T18:00:00,appointment,0.0,18.7,0,18,3,0,non_financial_low_risk
synth_01839,2026-04-02T03:00:00,reminder,0.0,18.7,0,3,5,0,non_financial_low_risk
synth_01840,2026-04-03T15:00:00,reminder,0.0,8.3,0,15,2,0,non_financial_low_risk
synth_01841,2026-04-03T11:00:00,reminder,0.0,9.9,0,11,2,0,non_financial_low_risk
synth_01842,2026-04-03T14:00:00,appointment,0.0,66.9,0,14,6,0,non_financial_low_risk
synth_01843,2026-04-03T23:00:00,appointment,0.0,56.9,0,23,3,0,non_financial_low_risk
synth_01844,2026-04-03T01:00:00,bill_payment,426.79,31.6,0,1,1,0,low_amount
synth_01845,2026-04-03T13:00:00,reminder,0.0,33.9,0,13,3,0,non_financial_low_risk
synth_01846,2026-04-03T00:00:00,reminder,0.0,24.6,0,0,1,0,non_financial_low_risk
synth_01847,2026-04-03T22:00:00,reminder,0.0,104.5,0,22,4,0,non_financial_low_risk
synth_01848,2026-04-03T04:00:00,reminder,0.0,66.9,0,4,5,0,non_financial_low_risk
synth_01849,2026-04-03T09:00:00,reminder,0.0,168.8,0,9,6,0,non_financial_low_risk
synth_01850,2026-04-03T05:00:00,paperwork,0.0,29.5,0,5,3,1,non_financial_low_risk
synth_01851,2026-04-03T06:00:00,bill_payment,417.5,4.0,1,6,3,1,deadline_override
synth_01852,2026-04-03T11:00:00,bill_payment,1420.23,22.5,0,11,0,1,high_amount
synth_01853,2026-04-03T15:00:00,appointment,0.0,57.6,0,15,5,0,non_financial_low_risk
synth_01854,2026-04-03T03:00:00,appointment,0.0,13.3,0,3,3,0,non_financial_low_risk
synth_01855,2026-04-03T10:00:00,paperwork,0.0,6.9,0,10,2,0,non_financial_low_risk
synth_01856,2026-04-03T12:00:00,paperwork,0.0,26.5,0,12,4,0,non_financial_low_risk
synth_01857,2026-04-03T18:00:00,appointment,0.0,64.7,0,18,0,0,non_financial_low_risk
synth_01858,2026-04-03T11:00:00,appointment,0.0,70.1,0,11,2,0,non_financial_low_risk
synth_01859,2026-04-03T12:00:00,paperwork,0.0,45.3,0,12,0,0,non_financial_low_risk
synth_01860,2026-04-04T20:00:00,bill_payment,70.35,27.4,0,20,1,0,low_amount
synth_01861,2026-04-04T13:00:00,bill_payment,44.92,1.7,0,13,1,1,deadline_override
synth_01862,2026-04-04T14:00:00,appointment,0.0,86.3,0,14,6,0,non_financial_low_risk
synth_01863,2026-04-04T12:00:00,appointment,0.0,5.1,0,12,6,0,non_financial_low_risk
synth_01864,2026-04-04T20:00:00,bill_payment,35.84,55.6,1,20,5,0,recurring_suppressed
synth_01865,2026-04-04T08:00:00,paperwork,0.0,17.3,0,8,5,0,non_financial_low_risk
synth_01866,2026-04-04T14:00:00,appointment,0.0,77.8,0,14,4,0,non_financial_low_risk
synth_01867,2026-04-04T17:00:00,appointment,0.0,19.6,0,17,2,0,non_financial_low_risk
synth_01868,2026-04-04T00:00:00,bill_payment,81.77,98.0,1,0,2,0,recurring_suppressed
synth_01869,2026-04-04T16:00:00,paperwork,0.0,14.3,0,16,6,0,non_financial_low_risk
synth_01870,2026-04-04T14:00:00,reminder,0.0,27.4,0,14,2,1,non_financial_low_risk
synth_01871,2026-04-04T01:00:00,reminder,0.0,29.6,0,1,4,0,non_financial_low_risk
synth_01872,2026-04-04T05:00:00,bill_payment,95.99,82.1,0,5,2,0,low_amount
synth_01873,2026-04-04T01:00:00,bill_payment,59.79,43.5,0,1,4,0,low_amount
synth_01874,2026-04-04T14:00:00,bill_payment,476.21,27.1,1,14,5,0,recurring_suppressed
synth_01875,2026-04-04T23:00:00,reminder,0.0,112.3,0,23,6,0,non_financial_low_risk
synth_01876,2026-04-04T11:00:00,appointment,0.0,3.8,0,11,0,0,non_financial_low_risk
synth_01877,2026-04-04T03:00:00,reminder,0.0,48.7,0,3,3,0,non_financial_low_risk
synth_01878,2026-04-04T20:00:00,paperwork,0.0,19.8,0,20,5,0,non_financial_low_risk
synth_01879,2026-04-04T02:00:00,bill_payment,14.08,61.4,0,2,6,0,low_amount
synth_01880,2026-04-05T18:00:00,reminder,0.0,75.8,0,18,2,0,non_financial_low_risk
synth_01881,2026-04-05T07:00:00,appointment,0.0,37.2,0,7,5,0,non_financial_low_risk
synth_01882,2026-04-05T05:00:00,bill_payment,119.87,27.6,0,5,2,0,low_amount
synth_01883,2026-04-05T06:00:00,bill_payment,117.5,16.1,1,6,0,0,recurring_suppressed
synth_01884,2026-04-05T14:00:00,appointment,0.0,15.4,0,14,4,0,non_financial_low_risk
synth_01885,2026-04-05T07:00:00,appointment,0.0,4.9,0,7,0,0,non_financial_low_risk
synth_01886,2026-04-05T13:00:00,bill_payment,321.58,45.1,0,13,5,0,low_amount
synth_01887,2026-04-05T17:00:00,appointment,0.0,31.0,0,17,0,0,non_financial_low_risk
synth_01888,2026-04-05T17:00:00,bill_payment,304.23,92.5,0,17,5,0,low_amount
synth_01889,2026-04-05T15:00:00,bill_payment,86.5,40.7,1,15,4,0,recurring_suppressed
synth_01890,2026-04-05T14:00:00,bill_payment,401.38,17.4,0,14,5,0,low_amount
synth_01891,2026-04-05T00:00:00,bill_payment,227.37,39.9,0,0,6,0,low_amount
synth_01892,2026-04-05T07:00:00,appointment,0.0,32.4,0,7,3,0,non_financial_low_risk
synth_01893,2026-04-05T03:00:00,bill_payment,569.45,4.9,1,3,4,1,deadline_override
synth_01894,2026-04-05T23:00:00,reminder,0.0,69.9,0,23,3,0,non_financial_low_risk
synth_01895,2026-04-05T21:00:00,bill_payment,24.09,47.8,0,21,5,0,low_amount
synth_01896,2026-04-05T14:00:00,bill_payment,165.77,94.1,0,14,2,0,low_amount
synth_01897,2026-04-05T10:00:00,bill_payment,392.58,16.3,0,10,6,0,low_amount
synth_01898,2026-04-05T13:00:00,bill_payment,516.14,50.8,0,13,1,0,low_amount
synth_01899,2026-04-05T19:00:00,appointment,0.0,7.2,0,19,4,0,non_financial_low_risk
synth_01900,2026-04-06T00:00:00,appointment,0.0,63.2,0,0,2,0,non_financial_low_risk
synth_01901,2026-04-06T19:00:00,bill_payment,314.28,145.6,1,19,6,0,recurring_suppressed
synth_01902,2026-04-06T05:00:00,appointment,0.0,95.6,0,5,3,0,non_financial_low_risk
synth_01903,2026-04-06T22:00:00,reminder,0.0,9.2,0,22,1,0,non_financial_low_risk
synth_01904,2026-04-06T19:00:00,bill_payment,379.43,29.7,1,19,3,0,recurring_suppressed
synth_01905,2026-04-06T16:00:00,paperwork,0.0,173.0,0,16,5,0,non_financial_low_risk
synth_01906,2026-04-06T05:00:00,appointment,0.0,19.3,0,5,1,0,non_financial_low_risk
synth_01907,2026-04-06T01:00:00,reminder,0.0,0.3,0,1,5,1,non_financial_but_imminent
synth_01908,2026-04-06T12:00:00,reminder,0.0,259.7,0,12,0,0,non_financial_low_risk
synth_01909,2026-04-06T17:00:00,reminder,0.0,103.1,0,17,0,0,non_financial_low_risk
synth_01910,2026-04-06T22:00:00,appointment,0.0,217.4,0,22,0,0,non_financial_low_risk
synth_01911,2026-04-06T12:00:00,paperwork,0.0,3.0,0,12,6,0,non_financial_low_risk
synth_01912,2026-04-06T22:00:00,paperwork,0.0,21.7,0,22,4,0,non_financial_low_risk
synth_01913,2026-04-06T18:00:00,bill_payment,271.81,90.1,0,18,6,0,low_amount
synth_01914,2026-04-06T21:00:00,paperwork,0.0,21.9,0,21,2,0,non_financial_low_risk
synth_01915,2026-04-06T14:00:00,bill_payment,141.93,19.2,0,14,5,0,low_amount
synth_01916,2026-04-06T22:00:00,bill_payment,78.05,28.2,0,22,2,0,low_amount
synth_01917,2026-04-06T04:00:00,appointment,0.0,68.8,0,4,4,0,non_financial_low_risk
synth_01918,2026-04-06T05:00:00,bill_payment,101.25,16.5,0,5,4,0,low_amount
synth_01919,2026-04-06T09:00:00,appointment,0.0,27.8,0,9,1,0,non_financial_low_risk
synth_01920,2026-04-07T09:00:00,appointment,0.0,7.6,0,9,6,0,non_financial_low_risk
synth_01921,2026-04-07T06:00:00,appointment,0.0,1.4,0,6,4,1,non_financial_but_imminent
synth_01922,2026-04-07T23:00:00,appointment,0.0,14.4,0,23,4,0,non_financial_low_risk
synth_01923,2026-04-07T19:00:00,reminder,0.0,25.0,0,19,1,0,non_financial_low_risk
